2017-07-18,1235.0
2017-07-19,1105.0
2017-07-20,1196.0
2017-07-21,1300.0
2017-07-22,1040.0
2017-07-23,1040.0
2017-07-24,1079.0
2017-07-25,1170.0
2017-07-26,1131.0
2017-07-27,1066.0
2017-07-28,1287.0
2017-07-29,975.0
2017-07-30,988.0
2017-07-31,1274.0
2017-08-01,1880.0
2017-08-02,1660.0
2017-08-03,1160.0
2017-08-04,1000.0
2017-08-05,1320.0
2017-08-06,1020.0
2017-08-07,1260.0
2017-08-08,1400.0
2017-08-09,1200.0
2017-08-10,1080.0
2017-08-11,1180.0
2017-08-12,1360.0
2017-08-13,1680.0
2017-08-14,2000.0
2017-08-15,1920.0
2017-08-16,1640.0
2017-08-17,1580.0
2017-08-18,1540.0
2017-08-19,1460.0
2017-08-20,1400.0
2017-08-21,1360.0
2017-08-22,1500.0
2017-08-23,1400.0
2017-08-24,1360.0
2017-08-25,1380.0
2017-08-26,1180.0
2017-08-27,1140.0
2017-08-28,1180.0
2017-08-29,1440.0
2017-08-30,1440.0
2017-08-31,1680.0
2017-09-01,1344.0
2017-09-02,1302.0
2017-09-03,1134.0
2017-09-04,1407.0
2017-09-05,1365.0
2017-09-06,1176.0
2017-09-07,1113.0
2017-09-08,1218.0
2017-09-09,1008.0
2017-09-10,1029.0
2017-09-11,1134.0
2017-09-12,1092.0
2017-09-13,1533.0
2017-09-14,1932.0
2017-09-15,2100.0
2017-09-16,1323.0
2017-09-17,1029.0
2017-09-18,1260.0
2017-09-19,1176.0
2017-09-20,1029.0
2017-09-21,1008.0
2017-09-22,945.0
2017-09-23,819.0
2017-09-24,756.0
2017-09-25,861.0
2017-09-26,861.0
2017-09-27,966.0
2017-09-28,903.0
2017-09-29,882.0
2017-09-30,840.0
2017-10-01,858.0
2017-10-02,990.0
2017-10-03,880.0
2017-10-04,924.0
2017-10-05,902.0
2017-10-06,858.0
2017-10-07,814.0
2017-10-08,880.0
2017-10-09,1034.0
2017-10-10,1122.0
2017-10-11,1078.0
2017-10-12,1848.0
2017-10-13,2200.0
2017-10-14,1496.0
2017-10-15,1408.0
2017-10-16,1408.0
2017-10-17,1342.0
2017-10-18,1364.0
2017-10-19,1320.0
2017-10-20,1584.0
2017-10-21,1782.0
2017-10-22,1474.0
2017-10-23,1650.0
2017-10-24,1760.0
2017-10-25,1782.0
2017-10-26,1518.0
2017-10-27,1342.0
2017-10-28,1166.0
2017-10-29,1232.0
2017-10-30,1540.0
2017-10-31,1738.0
2017-11-01,1305.0
2017-11-02,1755.0
2017-11-03,1575.0
2017-11-04,1260.0
2017-11-05,1170.0
2017-11-06,1260.0
2017-11-07,1215.0
2017-11-08,1305.0
2017-11-09,1170.0
2017-11-10,1440.0
2017-11-11,1395.0
2017-11-12,1845.0
2017-11-13,1575.0
2017-11-14,1305.0
2017-11-15,1260.0
2017-11-16,1305.0
2017-11-17,1485.0
2017-11-18,1125.0
2017-11-19,1125.0
2017-11-20,1440.0
2017-11-21,1530.0
2017-11-22,1260.0
2017-11-23,1215.0
2017-11-24,1125.0
2017-11-25,1170.0
2017-11-26,1710.0
2017-11-27,2475.0
2017-11-28,2790.0
2017-11-29,4500.0
2017-11-30,3690.0
2017-12-01,3700.0
